key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,PDF.files,X..,title2
rayyan-322871812,Retinopathy of prematurity: Guidelines for screening and treatment. The report of a joint working party of the Royal College of Opthalmologists and the British Association of Perinatal Medicine,1996,NA,,Early Human Development,18726232 (ISSN); 03783782 (ISSN),46,3,239-258,"Wilkinson, A.R. and Clark, D. and Fielder, A. and Marlow, N. and Schulenburg, W.E. and Weindling, A.M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029822454&doi=10.1016%2FS0378-3782%2896%2901747-1&partnerID=40&md5=1a305de805c1ef61f081f1d6f9b49562,English,,"Neonatal Unit, Oxford, United Kingdom","Following the report that severe retinopathy of prematurity (ROP) can be treated effectively, a working party of the Royal College of Ophthalmologists and the British Association of Perinatal Medicine was convened in 1990 to draw up guidelines for screening These have been revised by a reconvened working party (Appendix D) and the document expanded to include other relevant issues such as the practicalities of treatment, counselling and end-stage retinopathy. Screening is recommended for all babies at risk of severe ROP, i.e. those of birth weight ≤ 1500 g and or ≤ 31 weeks gestational age. The aim of screening is to identify severe ROP (stage 3) which may require treatment, or, in a baby due to be discharged to home or to another hospital, any ROP which has the potential to become severe. The first examination should be between 6 and 7 weeks postnatal age, and subsequent examinations continued until vascularisation has progressed into zone 3 when the risk of stage 3 ROP has passed. As the window of time available for treatment is very short, examinations should be undertaken every 2 weeks. Treatment is currently undertaken when threshold stage has been reached. Threshold ROP is defined as: Stage 3 ROP: involving five or more contiguous or eight or more cumulative clock hours in the presence of congestion of the posterior pole vessels - 'plus' disease. Treatment can be by cryotherapy or laser in the neonatal unit. Parents have a right to know what may befall their baby, and it is important to provide balanced information, and this should be given to parents of babies: at risk of developing any ROP who are close to or have severe disease or requiring treatment blinded by ROP. Despite meticulous clinical care, babies are occasionally blinded by ROP. That is not the end of the road and there is still work for the clinician to do: counsel on the role of vitrectomy manage the disorganised anterior segment initiate and actively participate in the care of the visually impaired child. The screening and management should be undertaken or supervised by senior ophthalmologists with a specific interest in this condition. It is recommended that one or two consultants in each area should gain expertise and supervise training. Referencing here is not exhaustive with preference being given to recent reviews, With certain exceptions citations are at the commencement of each section rather than at specific issues. © 2007 Elsevier B.V., All rights reserved.; Medline is the source for the MeSH terms of this document.",Export Date: 19 September 2025; Cited By: 129; CODEN: EHDED,10.1016/S0378-3782(96)01747-1,"Birth Weight;Conference Paper;Cryotherapy;Gestational Age;High Risk Patient;Human;Infant;Laser Surgery;Newborn;Newborn Screening;Parent Counseling;Practice Guideline;Retrolental Fibroplasia;Survival Rate;Vascularization;Vitrectomy;Humans;Infant, Newborn;Mass Screening;Retinopathy Of Prematurity;birth weight;conference paper;cryotherapy;gestational age;high risk patient;human;infant;laser surgery;newborn;newborn screening;parent counseling;practice guideline;retrolental fibroplasia;survival rate;vascularization;vitrectomy;Humans;Infant, Newborn;Mass Screening;Retinopathy of Prematurity",NA,,NA,NA,retinopathy of prematurity guidelines for screening and treatment the report of a joint working party of the royal college of opthalmologists and the british association of perinatal medicine
rayyan-322871814,Standards for ranges of 13 items of blood proteins among Japanese adults--results of a joint project of 7 organizations based on NCCLS Document C28-P and International Reference CRM470. 2. The organization and activities of a project to set the reference,1996,NA,,Rinsho byori. The Japanese journal of clinical pathology,00471860 (ISSN),NA,NA,05-Aug,"Kawai, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030132901&partnerID=40&md5=73ea8ac7684c7a16d1c83e1bfa8b2ebb,Japanese,,,,Export Date: 19 September 2025; Cited By: 0,,Blood Proteins;Plasma Protein;Adult;Article;Asian;Human;Japan;Reference Value;Adult;Asian Continental Ancestry Group;Blood Proteins;Humans;Reference Values;plasma protein;adult;article;Asian;human;Japan;reference value;Adult;Asian Continental Ancestry Group;Blood Proteins;Humans;Reference Values,NA,,NA,NA,standards for ranges of 13 items of blood proteins among japanese adultsresults of a joint project of 7 organizations based on nccls document c28p and international reference crm470 2 the organization and activities of a project to set the reference
rayyan-322871817,The appraisal of academic conduct: Are norms an adequate moral guide?,1996,NA,,International Journal of Phytoremediation,15226514 (ISSN); 15497879 (ISSN),21,1,145-166,"Blunden, R.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066208151&doi=10.1080%2F0729436960150202&partnerID=40&md5=7571e35ef5615f7a79aebdfdd4866f33,English,,"Hawthorn Institute of Education, Australia","This paper examines the legitimacy of norms as a means of evaluating academic conduct. Section one provides a general overview of some issues involved. In section two the concept of norms is unpacked and, in section three, some problems with an adequate account of norms are identified. In section four the rationality of norms is examined and in the following section, section five, the concept of deviance is discussed. It is argued that deviance from rational academic norms is usually, but not always, unacceptable. However, it also is suggested that dissenting conduct is required of academics since it is a central professional norm, closely connected to the purposes of a university. The concept of academic freedom, whilst not examined in any detail in this paper, provides a general defence of dissenting–but, in general, not of deviant -conduct. Given the difficulties associated with the concept of norms, the importance of character over conduct is emphasised. It is concluded that the moral basis for evaluating academic conduct and, hence, attempts to improve university teaching, is seriously problematic. © 1996, Copyright Taylor & Francis Group, LLC. © 2019 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 0,10.1080/0729436960150202,,NA,,NA,NA,the appraisal of academic conduct are norms an adequate moral guide
rayyan-322871818,Using stochastic methods to guide search in CLP: A preliminary report,1996,NA,,Lecture Notes in Computer Science,16113349 (ISSN); 03029743 (ISSN); 9789819698936 (ISBN); 9789819698042 (ISBN); 9789819698110 (ISBN); 9789819698905 (ISBN); 9789819512324 (ISBN); 9783032026019 (ISBN); 9783032008909 (ISBN); 9783031915802 (ISBN); 9789819698141 (ISBN); 9783031984136 (ISBN),1179,NA,43-52,"Lee, J.H.M. and Leung, H.F. and Stuckey, P.J. and Tam, V.W.L. and Won, H.W. and Jaffar, J. and Yap, R.H.C.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947936415&doi=10.1007%2Fbfb0027778&partnerID=40&md5=3dcce2900f77f1c151f75614b9a14eeb,English,Springer Verlag,"[""Chinese University of Hong Kong, Department of Computer Science and Engineering, Hong Kong, Hong Kong"", ""University of Melbourne, Department of Computer Science, Melbourne, Australia""]","Recently Lee, Stuckey and Tam have shown the advantages of incorporating stochastic solvers into constraint logic programming (CLP) systems. Then-approaches, while efficient, both suffer from some form of incompleteness and complication in semantics. This paper proposes a generalization of these previous efforts by using stochastic methods to guide and speed up the search of derivation trees for successful branches. By spending computational effort to exercise the stochastic solver at various nodes in the derivation tree, additional information is obtained to suggest (a) delaying exploration of unpromising subtrees and (b) visiting promising children first. Using these simple guidelines we give two example search strategies extending the basic depth-first search procedure used typically in CLP systems. Each extension exhibits a different degree of interaction and cooperation between the principal CLP solver and the stochastic solver. While encompassing all previous integration schemes, the generality of our framework also opens up myriad possibilities for using a stochastic solver to improve search efficiency. Last but not least, since the interaction is through the search strategy most semantic properties of constraint logic programming are inherited. © 2020 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 3; Conference name: 2nd Asian Computing Science Conference on Concurrency and Parallelism, Programming, Networking, and Security, ASIAN 1996; Conference location: Singapore",10.1007/bfb0027778,Computation Theory;Computer Circuits;Computer Programming Languages;Forestry;Logic Programming;Network Security;Semantics;Computational Effort;Constraint Logic Programming;Degree Of Interaction;Depth First Search;Integration Scheme;Search Strategies;Semantic Properties;Stochastic Methods;Stochastic Systems;Computation theory;Computer circuits;Computer programming languages;Forestry;Logic programming;Network security;Semantics;Computational effort;Constraint Logic Programming;Degree of interaction;Depth first search;Integration scheme;Search strategies;Semantic properties;Stochastic methods;Stochastic systems,NA,,NA,NA,using stochastic methods to guide search in clp a preliminary report
rayyan-322871822,Additive scoring of reported symptoms: Validity and item bias problems in morbidity scales,1996,NA,,European Journal of Public Health,11011262 (ISSN); 1464360X (ISSN),6,4,275-280,"Dean, K. and Edwardson, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040573392&doi=10.1093%2Feurpub%2F6.4.275&partnerID=40&md5=87e533f1e705c46c7ed4ee7c4119284d,English,Oxford University Press,"[""School of Nursing, School of Nursing, Minneapolis, United States"", ""Ribegade 6 s.t.v., Copenhagen, Denmark""]","The objective of this study was to validate a symptom scale based on additive scoring of self-reported symptom data for use in multivariate analyses in a cross-sectional interview survey investigation of an urban sample of persons over 65 years of age. The majority of the sample members reported 1 to 3 symptom episodes, but over one-third of the sample reported 4 or more episodes and 50 persons (9% of the sample) reported 7 or more symptoms. A 20 item symptom scale was validated with item response theory methods based on the binary Rasch model, a 1 parameter logistic model, plus procedures developed for checking the model. The Rasch logistic test result of Z=52.9 and p=0.000 provided strong evidence against the hypothesis that the items represented a unidimensional symptom scale. A series of negatively correlated items suggested the presence of 2 or more dimensions in the data. Subsequently, 2 different morbidity variables satisfying minimum requirements for scaling data were identified. Items falling on both scales were found to be gender biased, meaning that the scales could only be used validly in gender-specific analyses. The findings illustrate multidimensionality and item bias hidden in additive symptom scales, problems that could seriously distort the findings of multivariate analyses using such scales. © 2018 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 3; CODEN: EJPHF,10.1093/eurpub/6.4.275,Additive Scaling;Symptom Scaling;Valid Measurement,NA,,NA,NA,additive scoring of reported symptoms validity and item bias problems in morbidity scales
rayyan-322871832,Searching structured documents with the enhanced retrieval functionality of freeWAIS-sf and SFgate,1995,NA,,Computer Networks and ISDN Systems,01697552 (ISSN),27,6,1027-1036,"Pfeifer, U. and Fuhr, N. and Huynh, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029288155&doi=10.1016%2F0169-7552%2895%2900022-Y&partnerID=40&md5=3e0969ff3590bfeff3182ab0c686cde5,English,,"Technische Universität Dortmund, Dortmund, Germany","The original WAIS implementation by Thinking Machines et al. treats documents as uniform bags of terms. Since most documents exhibit some internal structure, it is desirable to provide the user means to exploit this structure in his queries. In this paper, we present extensions to the freeWAIS4 4 ftp://ftp.bio.indiana.edu/util/wais/freeWAIS-0.3.tar.gz5 5 The code is known to be ported to AUX, AIX, HP-UX, DGUX, BSD/386, FreeBSD, IRIX, Linux, NetBSD, SUNOS 4.1. *, SUNOS 5.3, ULTRIX, UNIXWARE, ... The distribution was downloaded to more than 1800 different host (including a number of mirror sites). To date, more than 450 hosts have had active servers on the Net. indexer and server, which allow access to document structures using the original WAIS protocol. Major extensions include: arbitrary document formats, search in individual structure elements, stemming and phonetiic search, support of 8-bit character sets, numeric concepts and operators, combination of Boolean and linear retrieval. We also present a WWW-WAIS gateway specially tailored for usage with freeWAIS-sf [1], which transforms filled-out HTML forms to the new query syntax. © 1995. © 2015 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 11,10.1016/0169-7552(95)00022-Y,Form;Multi-server Search;Network Information Retrieval;Query Language;Retrieval;Search;User Interface;Wais;Character Sets;Computer Architecture;Computer Networks;Data Structures;Database Systems;Gateways (computer Networks);Network Protocols;Query Languages;User Interfaces;Multi Server Search;Query Syntax;Wais;World Wide Web;Information Retrieval Systems;Character sets;Computer architecture;Computer networks;Data structures;Database systems;Gateways (computer networks);Network protocols;Query languages;User interfaces;Multi server search;Query syntax;WAIS;World wide web;Information retrieval systems,NA,,NA,NA,searching structured documents with the enhanced retrieval functionality of freewaissf and sfgate
rayyan-322871834,"Achievable standards, benchmarks for reporting, criteria for evaluating cervical cytopathology. [Report of a working party set up by the Royal College of Pathologists, the British Society for Clinical Cytology and the NHS Cervical Screening Programme]",1995,NA,,,,6,2,Jan-32,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028896252&partnerID=40&md5=acbd25528e0f9a6d3e672ade6a45430d,English,,,,Export Date: 19 September 2025; Cited By: 5,,,NA,,NA,NA,achievable standards benchmarks for reporting criteria for evaluating cervical cytopathology report of a working party set up by the royal college of pathologists the british society for clinical cytology and the nhs cervical screening programme
rayyan-322871837,Consensus statement: Report of the European Society for Mastology Breast Cancer Screening Evaluation committee (1993),1994,NA,,Breast,15323080 (ISSN); 09609776 (ISSN),3,1,70,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045829529&doi=10.1016%2F0960-9776%2894%2990043-4&partnerID=40&md5=b6556888964afb32c6bcfacd8b1f013c,English,,,,Export Date: 19 September 2025; Cited By: 0; CODEN: BREAE,10.1016/0960-9776(94)90043-4,,NA,,NA,NA,consensus statement report of the european society for mastology breast cancer screening evaluation committee 1993
rayyan-322871838,Convergent validity of the school social behavior scales with the child behavior checklist and teacher's report form,1994,NA,,Journal of Psychoeducational Assessment,07342829 (ISSN); 15575144 (ISSN),12,4,372-380,"Emerson, E.N. and Crowley, S.L. and Merrell, K.W.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965528148&doi=10.1177%2F073428299401200407&partnerID=40&md5=354458e7d2c5c9245a2f065887143e0f,English,,"Utah State University, Logan, United States","The School Social Behavior Scales (SSBS) is a relatively new teacher-report instrument for assessing social competence and antisocial behavior. The present study investigated the convergent validity of SSBS data with a sample of nonreferred school children. Teachers of participating children (N = 210) completed the SSBS and the Child Behavior Checklist-Teacher's Report Form, and parents completed the Child Behavior Checklist. Internal consistency reliability of SSBS subscale and total scale data were all high. Correlations between subscale and total scores of the SSBS, CBCL, and TRF were moderate and in the expected direction. Results of the present study provide additional support for the reliability and validity of SSBS data. Additionally, results suggest that the SSBS can be used with confidence for accurate, time-efficient assessment of social behavior in a school setting. © 1994, Sage Publications. All rights reserved. © 2016 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 12,10.1177/073428299401200407,,NA,,NA,NA,convergent validity of the school social behavior scales with the child behavior checklist and teachers report form
rayyan-322871839,Erratum: Consensus statement (Report of European Society for Mastology Breast Cancer Screening Evaluation Committee) (1993) 2: (209-216)),1994,NA,,Breast,15323080 (ISSN); 09609776 (ISSN),3,1,70,"Wald, N.J. and Chamberlain, J. and Hackshaw, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-23444458066&doi=10.1016%2F0960-9776%2894%2990043-4&partnerID=40&md5=aaad727079cbe1af348c80317491b3b8,English,Churchill Livingstone,,,Export Date: 19 September 2025; Cited By: 0; CODEN: BREAE,10.1016/0960-9776(94)90043-4,Erratum;Error;Priority Journal;erratum;error;priority journal,NA,,NA,NA,erratum consensus statement report of european society for mastology breast cancer screening evaluation committee 1993 2 209216
rayyan-322871842,Machine learning approach to document retrieval: An overview and an experiment,1994,NA,,Proceedings of the Hawaii International Conference on System Science,00731129 (ISSN); 10603425 (ISSN); 9780818608414 (ISBN); 9780818650802 (ISBN); 9780818608445 (ISBN); 0818608447 (ISBN); 081865080X (ISBN); 9780818650604 (ISBN); 0818620102 (ISBN); 9780818650505 (ISBN); 0818619112 (ISBN); 9780818650703 (ISBN),3,NA,631-640,"Chen, H. and Nunamaker, Jay F. and Sprague, Ralph H.Jr.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028016880&partnerID=40&md5=1269c741c02c1c43616765e7e67a0432,English,Publ by IEEE,"The University of Arizona, Tucson, United States","In this article we first provide an overview of AI techniques and then present a machine learning based document retrieval system we developed. GANNET (Genetic Algorithms and Neural Nets System) performed concept (keyword) optimization for user-selected documents during document retrieval using the genetic algorithms. It then used the optimized concepts to perform concept exploration in a large network of related concepts through the Hopfield net parallel relaxation procedure. Our preliminary experiment showed that GANNET helped improve search recall by identifying the underlying concepts (keywords) which best describe the user-selected documents. © 2004 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 3; Conference name: Proceedings of the 27th Hawaii International Conference on System Sciences (HICSS-27). Part 4 (of 5); Conference location: Wailea, HI, USA; Conference sponsors: University of Hawaii; University of Hawaii College of Business Administration; IEEE Computer Society; Association for Computing Machinery; CODEN: PHISD",,Algorithms;Artificial Intelligence;Classification (of Information);Information Retrieval;Information Retrieval Systems;Neural Networks;Systems Analysis;User Interfaces;Document Retrieval;Genetic Algorithms;Hopfield Net Parallel Relaxation Procedure;Machine Learning Approach;Machine Learning Based Document Retrieval System Gannet;Learning Systems;Algorithms;Artificial intelligence;Classification (of information);Information retrieval;Information retrieval systems;Neural networks;Systems analysis;User interfaces;Document retrieval;Genetic algorithms;Hopfield net parallel relaxation procedure;Machine learning approach;Machine learning based document retrieval system GANNET;Learning systems,NA,,NA,NA,machine learning approach to document retrieval an overview and an experiment
rayyan-322871844,Conditions Under Which a Bogus Pipeline Procedure Enhances the Validity of Self‐Reported Cigarette Smoking: A Meta‐Analytic Review,1993,NA,,Journal of Applied Social Psychology,15591816 (ISSN); 00219029 (ISSN),23,5,352-373,"Aguinis, H. and Pierce, C.A. and Quigley, B.M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991153601&doi=10.1111%2Fj.1559-1816.1993.tb01092.x&partnerID=40&md5=69bfc539a9d2b37d5278d03a3e25f4c9,English,,"State University of New York Albany, Albany, United States","A meta‐analysis was conducted to test whether the use of self‐report measures within the bogus pipeline (BPL) paradigm yields more valid responses than the use of self‐report measures alone for assessing cigarette smoking behavior. The meta‐analytic results indicate that, overall, a BPL condition resulted in a larger proportion of subjects reporting that they are frequent smokers, as compared to a self‐report measure only (no pipeline) condition. Tests of categorical models indicate that the enhanced validity of self‐reports within the BPL paradigm is moderated by the following variables: (a) type of BPL presentation employed, (b) type of self‐report measure to which the BPL technique is compared, and (c) whether most participants are smokers (as indicated by a biochemical marker). Copyright © 1993, Wiley Blackwell. All rights reserved © 2016 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 53,10.1111/j.1559-1816.1993.tb01092.x,,NA,,NA,NA,conditions under which a bogus pipeline procedure enhances the validity of selfreported cigarette smoking a metaanalytic review
rayyan-322871845,Complementary medicine: new approaches to good practice An appraisal of the BMA report,1993,NA,,Complementary Therapies in Medicine,09652299 (ISSN); 18736963 (ISSN),1,4,218-220,"Lewith, G.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949163575&doi=10.1016%2F0965-2299%2893%2990036-D&partnerID=40&md5=765101c27b8124e50e9ad920d61abdc4,English,,"Centre for the Study of Complementary Medicine, Southampton, United Kingdom",,Export Date: 19 September 2025; Cited By: 0; CODEN: CTHME,10.1016/0965-2299(93)90036-D,,NA,,NA,NA,complementary medicine new approaches to good practice an appraisal of the bma report
rayyan-322871850,New approach to eddy current problems in deformable conductors and some numerical evidence about its validity,1992,NA,,International journal of applied electromagnetics in materials,09252096 (ISSN),3,1,39-46,"Ren, Z. and Bossavit, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026881262&partnerID=40&md5=04a7350b518e9933221dae1321532583,English,,"Laboratoire de Génie Electrique et Electronique de Paris, Gif-sur-Yvette, France","We discuss the implementation and the performances of a new approach to the problem of force computation in eddy-current problems (like, e.g., problem 12 of the International TEAM Workshop: cantilevered flexible conductive plate in a transient field). Its main characteristics are: (1) comoving mesh, (2) use of the virtual work principle, and (3) degrees of freedom (DoF) at the edges of the mesh, i.e., along material lines. Due to the duality inherent in Maxwell's equations, DoF can be magnetomotive forces (mmf's) along the edges (magnetic formulation) or emf's (electric formulation). This paper reports on the implementation of these ideas, as performed by the first author, and on numerical results relative to the former TEAM Workshop problem 6. Forces are more accurately obtained with this new method (be it in magnetic formulation or in electric formulation) than with the conventional j × b approach, for a given mesh. © 2004 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 6; CODEN: IAMTE,,Deformation;Eddy Currents;Electric Conductors;Finite Element Method;Mathematical Models;Eddy Current Models;Electromotive Forces;Finite Element Analysis;Flexible Conductive Plates;Magnetomotive Forces;Transient Eddy Currents;Virtual Work Principle;Electromagnetic Field Effects;Deformation;Eddy currents;Electric conductors;Finite element method;Mathematical models;Eddy current models;Electromotive forces;Finite element analysis;Flexible conductive plates;Magnetomotive forces;Transient eddy currents;Virtual work principle;Electromagnetic field effects,NA,,NA,NA,new approach to eddy current problems in deformable conductors and some numerical evidence about its validity
rayyan-322871851,Environmental stress screening standards and documents for electronic assemblies,1992,NA,,Journal of the Institute of Environmental Sciences,10522883 (ISSN),35,2,49-63,"Caruso, Hank",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026834450&partnerID=40&md5=61f3b9474bcf66978c6247763e90b4cd,English,,IES Product Reliability Div,"The July/August 1989 issue of the Journal of Environmental Sciences included an overview of military standards, directives, pamphlets, and other guidance documents describing environmental stress screening (ESS).1 This overview summarized the salient features of nine different ESS documents issued by the Department of Defense, Army, Air Force, Navy, and the Institute of Environmental Sciences. However, in the two and a half years since this overview was published, some of these documents have been revised. In addition, a few new ESS documents have been added to those reviewed previously. However, the proliferation of ESS documents continues and the administrative confusion over which documents to use and how to apply ESS most effectively has not diminished. This is especially unfortunate since all of the documents describe essentially the same core technical process. It is the dozens of variations in details that create the seeming chaos. The following overview updates the previous summary using a similar format as before: a 'viewgraph' style summary accompanied by a brief commentary. The commentaries are personal evaluations intended to establish a perspective for assessing the relationships or conflicts between the various documents and the potential implications of using them as guidance. (I confess to a bias toward documents which encourage flexibility and tailoring, and which provide background rationale and clarification.) One potential shortcoming of nearly all of the documents reviewed is that they seem to apply primarily to the procurements of new hardware. When applied to spares, retroactive screening of previously unscreened (or differently screened) hardware, repaired hardware in service, or second-source procurements, some of the guidance and requirements in these documents may not be practical, sensible, or cost-effective.2. Therefore, the user should be very cautious about adopting traditional or so-called 'standard' ESS procedures, since they could significantly alter existing business arrangements and obligations.3. The following assessments do not necessarily represent positions or policies of the IES or any other organization. I strongly caution the reader not to rely solely on these summaries for a complete understanding of these documents and their implications. Your particular business environment and ESS needs will be critical factors affecting the relevance of these documents for you, since they represent a wide range of influence from regulations and standards to manuals, pamphlets, and handbooks. It is essential that you become familiar with the content and implications of the complete and most recent versions of each applicable document before you make decisions involving ESS program or facility development. © 2004 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 2; CODEN: JOIEE,,Electronic Equipment Manufacture;Standards;Electronic Assemblies;Environmental Stress Screening;Environmental Engineering;Electronic equipment manufacture;Standards;Electronic assemblies;Environmental stress screening;Environmental engineering,NA,,NA,NA,environmental stress screening standards and documents for electronic assemblies
rayyan-322871852,"Lift Enhancement of Ground-Effect Wing (1st Report, Results of Screening Tests of Various Concepts)",1992,NA,,"Nihon Kikai Gakkai Ronbunshu, B Hen/Transactions of the Japan Society of Mechanical Engineers, Part B",03875016 (ISSN),58,552,2456-2463,"Matsubara, T. and Tashimo, M. and Kure, F. and Yamaguchi, N. and Ohwaki, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007707217&doi=10.1299%2Fkikaib.58.2456&partnerID=40&md5=ac441277ccdb4d667d7575d104f7a983,English,,,"In order to increase the lift capability and/or to reduce take-off speed of a wing-in-ground effect craft, it is necessary to increase the lift coefficient of the wing in the ground effect. For this purpose, screening tests were conducted by applying various methods of lift enhancement to a ground-effect wing model. A lift coefficient of nealy 2 was obtained with a slotted airfoil system consisting of three slots and four airfoil elements. Longitudinal stability was recognized as an important factor. © 1992, The Japan Society of Mechanical Engineers. All rights reserved. © 2016 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 0,10.1299/kikaib.58.2456,Air Cushion Vehicle;Fluid Dynamics;Fluid Machinery;Ground Effect;Lift Coeficient;Lift Enhancement;Ram Wing;Wind Tunnel Test,NA,,NA,NA,lift enhancement of groundeffect wing 1st report results of screening tests of various concepts
rayyan-322871853,An approach for assessing publication bias prior to performing a meta-analysis,1992,NA,,Statistical Science,08834237 (ISSN),7,2,237-245,"Dear, K.B.G. and Begg, C.B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972494529&doi=10.1214%2Fss%2F1177011363&partnerID=40&md5=a279e6e805e278b5be87b25d90319bed,English,,"[""The University of Newcastle, Australia, Department of Statistics, Callaghan, Australia"", ""Memorial Sloan-Kettering Cancer Center, Department of Biostatistics and Epidemiology, New York, United States""]","A semi-parametric method is developed for assessing publication bias prior to performing a meta-analysis. Summary estimates for the individual studies in the meta-analysis are assumed to have known distributional form. Selective publication is modeled using a nonparamet-ric weight function, defined on the two-sided p-value scale. The shape of the estimated weight function provides visual evidence of the presence of bias, if it exists, and observed trends may be tested using rank order statistics or likelihood ratio tests. The method is intended as an exploratory technique prior to embarking on a standard meta-analysis. © 1992, Institute of Mathematical Statistics. All Rights Reserved. © 2016 Elsevier B.V., All rights reserved.",Export Date: 19 September 2025; Cited By: 165,10.1214/ss/1177011363,Meta-analysis;Publication Bias;Weighted Functions,NA,,NA,NA,an approach for assessing publication bias prior to performing a metaanalysis
rayyan-322871856,Non-ulcerative dyspepsia. Search for a guideline,1991,NA,,Presse Medicale,07554982 (ISSN),20,42,2129-2131,"Bonfils, S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-18144450934&partnerID=40&md5=0ea2c80f17d9602a5a712d58ef97ca0f,French,,,,Export Date: 19 September 2025; Cited By: 0,,"Classification;Dyspepsia;Editorial;Human;Mental Stress;Psychological Aspect;Dyspepsia;Human;Stress, Psychological;classification;dyspepsia;editorial;human;mental stress;psychological aspect;Dyspepsia;Human;Stress, Psychological",NA,,NA,NA,nonulcerative dyspepsia search for a guideline
rayyan-322871859,"International productivity report. Country report on productivity improvement. The third technology, humanware as psychological approach to productivity improvement. Extraction of teamwork determinants in Japanese manufacturing industries",1991,NA,,,0898061318 (ISBN),NA,NA,363-372,"Nowatari, Masahiro and Anon",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025802262&partnerID=40&md5=b7007f789841cb5726b0a65603a444ab,English,Publ by IIE,"Tamagawa University, Machida, Japan","A survey of a large sample of Japanese industrial plant personnel is conducted in order to investigate the determinants of effective teamwork. Affinity relationship and multivariate analysis methods were used to identify the underlying determinants of teamwork. The relationships between teamwork determinants for group leaders and their subordinates are analyzed as a function of group size. Teamwork determinants are classified into two categories, namely Task Oriented which relate to group productivity, and People Oriented which relate to group cohesiveness. © 2004 Elsevier B.V., All rights reserved.","Export Date: 19 September 2025; Cited By: 1; Conference name: 1991 International Industrial Engineering Conference Proceedings; Conference location: Detroit, MI, USA; CODEN: 11112",,Human Engineering - Behavioral Research;Systems Engineering;Affinity Relationship;Japanese Manufacturing Industries;Multivariate Analysis Methods;Productivity Improvement;Teamwork Determinants;Personnel;Human Engineering - Behavioral Research;Systems Engineering;Affinity Relationship;Japanese Manufacturing Industries;Multivariate Analysis Methods;Productivity Improvement;Teamwork Determinants;Personnel,NA,,NA,NA,international productivity report country report on productivity improvement the third technology humanware as psychological approach to productivity improvement extraction of teamwork determinants in japanese manufacturing industries
