key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,PDF.files,X..,title2
rayyan-322867054,Systematic review finds ``spin{''}practices and poor reporting standards in studies on machine learning-based prediction models,2023,6,,JOURNAL OF CLINICAL EPIDEMIOLOGY,0895-4356,158,NA,99-110,"Navarro, Constanza L. Andaur and Damen, Johanna A. A. and Takada, Toshihiko and Nijman, Steven W. J. and Dhiman, Paula and Ma, Jie and Collins, Gary S. and Bajpai, Ram and Riley, Richard D. and Moons, Karel G. M. and Hooft, Lotty",,English,ELSEVIER SCIENCE INC,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA","Objectives: We evaluated the presence and frequency of spin practices and poor reporting standards in studies that developed and/or validated clinical prediction models using supervised machine learning techniques. Study Design and Setting: We systematically searched PubMed from 01/2018 to 12/2019 to identify diagnostic and prognostic prediction model studies using supervised machine learning. No restrictions were placed on data source, outcome, or clinical specialty. Results: We included 152 studies: 38\% reported diagnostic models and 62\% prognostic models. When reported, discrimination was described without precision estimates in 53/71 abstracts (74.6\% {[}95\% CI 63.4-83.3]) and 53/81 main texts (65.4\% {[}95\% CI 54.6-74.9]). Of the 21 abstracts that recommended the model to be used in daily practice, 20 (95.2\% {[}95\% CI 77.3-99.8]) lacked any external validation of the developed models. Likewise, 74/133 (55.6\% {[}95\% CI 47.2-63.8]) studies made recommendations for clinical use in their main text without any external validation. Reporting guidelines were cited in 13/152 (8.6\% {[}95\% CI 5.1-14.1]) studies. Conclusion: Spin practices and poor reporting standards are also present in studies on prediction models using machine learning techniques. A tailored framework for the identification of spin will enhance the sound reporting of prediction model studies. (c) 2023 The Author(s). Published by Elsevier Inc. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).",,10.1016/j.jclinepi.2023.03.024,Diagnosis; Prognosis; Development; Validation; Misinterpretation; Overinterpretation; Overextrapo...,NA,,NA,NA,systematic review finds ``spinpractices and poor reporting standards in studies on machine learningbased prediction models
rayyan-322867057,"Intraoperative Blood Loss Estimation in Hepato-pancreato-biliary Surgery-Relevant, Not Reported, Not Standardized Results From a Systematic Review and a Worldwide Snapshot Survey",2023,4,,ANNALS OF SURGERY,0003-4932,277,4,e849-e855,"Perri, Giampaolo and Marchegiani, Giovanni and Reich, Federico and Casetti, Luca and Fontana, Martina and Esposito, Alessandro and Ruzzenente, Andrea and Salvia, Roberto and Bassi, Claudio",,English,LIPPINCOTT WILLIAMS \& WILKINS,"TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, PA 19103 USA","Objective:To provide an overview of the current practice of intraoperative blood loss (BL) estimation in hepato-pancreato-biliary (HPB) surgery. Background:Intraoperative BL is a major quality marker in HPB surgery and a predictor of perioperative outcomes. However, the method for BL estimation is not standardized. Methods:A systematic review was performed of original studies published between 2006 and 2021 reporting the intraoperative BL of patients undergoing pancreatic or hepatic resections. A web-based snapshot survey was distributed globally to all members of the International Hepato-Pancreato-Biliary Association (IHPBA). Results:A total of 806 studies were included; 480 (60\%) had BL as their primary outcome, and 105 (13\%) had BL as their secondary outcome. However, 669 (83\%) did not specify how BL estimation was performed, and 9 different methods were found among the remaining 136 (17\%) studies.The survey was completed by 252 surgeons. Most of the responders (94\%) declared that they systematically performed BL estimation and considered BL predictive of postoperative complications after pancreatic (73\%) and liver (74\%) resection. All methods previously identified in the literature were used by responders with different frequencies. A calculation based on suction fluid amounts, operative gauze weight, and irrigation was the most used method in the literature (7\%) and among responders (51\%). Most responders (83\%) felt that BL estimation in HPB surgery needs improved standardization. Conclusions:Standardization of intraoperative BL estimation is urgently needed in HPB surgery to ensure the consistency of reporting and reproducibility.",,10.1097/SLA.0000000000005536,blood loss; intraoperative estimation; HPB surgery; pancreatic; liver,NA,,NA,NA,intraoperative blood loss estimation in hepatopancreatobiliary surgeryrelevant not reported not standardized results from a systematic review and a worldwide snapshot survey
rayyan-322867065,"A Trigger-Free Method Enhanced by Coreference Information for Document-Level Event Extraction - 2023 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, IJCNN",2023,NA,,,2161-4393,NA,NA,,"Chen, Fumin and Wang, Xu and Liu, Xiaohui and Peng, Dezhong",,English,IEEE,"345 E 47TH ST, NEW YORK, NY 10017 USA","Document-level event extraction (DEE) aims to extract structured event information from a document. Previous document-level event extraction methods relied on trigger annotation, which was very expensive and time-consuming. In addition, entity representation plays an important role in the overall event extraction task, but we found that the previous work could not effectively use entity abbreviations and coreference information, which limited the representation ability of event-related entities in documents. Based on the above two aspects, we propose a new model named TFECI. In our model, we propose an efficient and effective method to make full use of abbreviations and coreference information to better exert the representational ability of event-related entities. Besides, triggers play an extremely central role in an event, but trigger annotation is often very difficult, so we propose a new strategy to select pseudo-trigger automatically. Experiments show that, compared with the previous system, our system can extract events without trigger annotation and achieve competitive results.","International Joint Conference on Neural Networks (IJCNN), Broadbeach, AUSTRALIA, JUN 18-23, 2023",10.1109/IJCNN54540.2023.10192046,event extraction; entity abbreviation; coreference information; pseudo-trigger; TFECI,NA,,NA,NA,a triggerfree method enhanced by coreference information for documentlevel event extraction 2023 international joint conference on neural networks ijcnn
rayyan-322867066,Global Structure Knowledge-Guided Relation Extraction Method for Visually-Rich Document - FINDINGS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS - EMNLP 2023,2023,NA,,,,NA,NA,1587-1598,"Chen, Xiangnan and Xiao, Qian and Li, Juncheng and Dong, Duo and Lin, Jun and Liu, Xiaozhong and Tang, Siliang",,English,ASSOC COMPUTATIONAL LINGUISTICS-ACL,"209 N EIGHTH STREET, STROUDSBURG, PA 18360 USA","Visual Relation Extraction (VRE) is a powerful means of discovering relationships between entities within visually-rich documents. Existing methods often focus on manipulating entity features to find pairwise relations, yet neglect the more fundamental structural information that links disparate entity pairs together. The absence of global structure information may make the model struggle to learn longrange relations and easily predict conflicted results. To alleviate such limitations, we propose a GlObal Structure knowledge-guided relation Extraction (GOSE) framework. GOSE initiates by generating preliminary relation predictions on entity pairs extracted from a scanned image of the document. Subsequently, global structural knowledge is captured from the preceding iterative predictions, which are then incorporated into the representations of the entities. This ``generate-capture-incorporate{''} cycle is repeated multiple times, allowing entity representations and global structure knowledge to be mutually reinforced. Extensive experiments validate that GOSE not only outperforms existing methods in the standard fine-tuning setting but also reveals superior cross-lingual learning capabilities; indeed, even yields stronger data-efficient performance in the low-resource setting. The code for GOSE will be available at https://github.com/chenxn2020/GOSE.","Conference on Empirical Methods in Natural Language Processing (EMNLP), Singapore, SINGAPORE, DEC 06-10, 2023",,,NA,,NA,NA,global structure knowledgeguided relation extraction method for visuallyrich document findings of the association for computational linguistics emnlp 2023
rayyan-322867068,"PRiSM: Enhancing Low-Resource Document-Level Relation Extraction with Relation-Aware Score Calibration - 13TH INTERNATIONAL JOINT CONFERENCE ON NATURAL LANGUAGE PROCESSING AND THE 3RD CONFERENCE OF THE ASIA-PACIFIC CHAPTER OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, IJCNLP-AACL 2023",2023,NA,,,,NA,NA,39-47,"Choi, Minseok and Lim, Hyesu and Choo, Jaegul",,English,ASSOC COMPUTATIONAL LINGUISTICS-ACL,"209 N EIGHTH STREET, STROUDSBURG, PA 18360 USA","Document-level relation extraction (DocRE) aims to extract relations of all entity pairs in a document. A key challenge in DocRE is the cost of annotating such data which requires intensive human effort. Thus, we investigate the case of DocRE in a low-resource setting, and we find that existing models trained on low data overestimate the NA ({''}no relation{''}) label, causing limited performance. In this work, we approach the problem from a calibration perspective and propose PRiSM, which learns to adapt logits based on relation semantic information. We evaluate our method on three DocRE datasets and demonstrate that integrating existing models with PRiSM improves performance by as much as 26.38 F1 score, while the calibration error drops as much as 36 times when trained with about 3\% of data. The code is publicly available at https: //github.com/brightjade/PRiSM.","13th International Joint Conference on Natural Language Processing / 3rd Conference of the Asia-Pacific-Chapter of the Association-for-Computational-Linguistics (IJCNLP-AACL), Bali, INDONESIA, NOV 01-04, 2023",,,NA,,NA,NA,prism enhancing lowresource documentlevel relation extraction with relationaware score calibration 13th international joint conference on natural language processing and the 3rd conference of the asiapacific chapter of the association for computational linguistics ijcnlpaacl 2023
rayyan-322867070,"Linked-DocRED - Enhancing DocRED with Entity-Linking to Evaluate End-To-End Document-Level Information Extraction Pipelines - PROCEEDINGS OF THE 46TH INTERNATIONAL ACM SIGIR CONFERENCE ON RESEARCH AND DEVELOPMENT IN INFORMATION RETRIEVAL, SIGIR 2023",2023,NA,,,,NA,NA,3064-3074,"Genest, Pierre-Yves and Portier, Pierre-Edouard and Egyed-Zsigmond, Elod and Lovisetto, Martino",,English,ASSOC COMPUTING MACHINERY,"1601 Broadway, 10th Floor, NEW YORK, NY, UNITED STATES","Information Extraction (IE) pipelines aim to extract meaningful entities and relations from documents and structure them into a knowledge graph that can then be used in downstream applications. Training and evaluating such pipelines requires a dataset annotated with entities, coreferences, relations, and entity-linking. However, existing datasets either lack entity-linking labels, are too small, not diverse enough, or automatically annotated (that is, without a strong guarantee of the correction of annotations). Therefore, we propose Linked-DocRED, to the best of our knowledge, the first manually-annotated, large-scale, document-level IE dataset. We enhance the existing and widely-used DocRED dataset with entity-linking labels that are generated thanks to a semi-automatic process that guarantees high-quality annotations. In particular, we use hyperlinks in Wikipedia articles to provide disambiguation candidates. We also propose a complete framework of metrics to benchmark end-to-end IE pipelines, and we define an entity-centric metric to evaluate entity-linking. The evaluation of a baseline shows promising results while highlighting the challenges of an end-to-end IE pipeline. Linked-DocRED, the source code for the entitylinking, the baseline, and the metrics are distributed under an opensource license and can be downloaded from a public repository.","46th International ACM SIGIR Conference on Research and Development in Information Retrieval (SIGIR), Taipei, TAIWAN, JUL 23-27, 2023",10.1145/3539618.3591912,information extraction; document-level relation extraction; entitylinking; dataset,NA,,NA,NA,linkeddocred enhancing docred with entitylinking to evaluate endtoend documentlevel information extraction pipelines proceedings of the 46th international acm sigir conference on research and development in information retrieval sigir 2023
rayyan-322867071,A transgene-centred approach to the biosafety of transgenic plants: Overview of selection and reporter genes,1997,3,,ACTA BOTANICA NEERLANDICA,0044-5983,46,1,25-50,"Metz, PLJ and Nap, JP",,English,WILEY,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",,,,ecology; genetic modification; herbicides; risk assessment; toxicology; transformation,NA,,NA,NA,a transgenecentred approach to the biosafety of transgenic plants overview of selection and reporter genes
rayyan-322867072,"A Hybrid Approach for Table Information Extraction: Combining Google Document AI with Custom Object Detection Models - 10TH INTERNATIONAL CONFERENCE ON ELECTRONICS, COMPUTING AND COMMUNICATION TECHNOLOGIES, CONECCT 2024",2024,NA,,,2334-0940,NA,NA,,"Balakrishnan, Muthukumaraswamy and Rajagopal, Ranjithkumar",,English,IEEE,"345 E 47TH ST, NEW YORK, NY 10017 USA","In today's era of document digitization, the extraction of table data from both structured and unstructured tables documents holds significant importance. Tables found within documents such as scientific articles, invoices, and others often exhibit diverse formats and designs, varying from those with borders to those without, or with minimal borders. Addressing this variability necessitates the development of a custom mechanism for extracting data from these tables. This paper proposes a tailored solution to address such extraction challenges. The proposed approach involves the collection of custom data specifically tailored for extraction purposes. Subsequently, three object detection models (Yolov5) are trained to identify regions of interest (ROIs), annotate rows and columns within tables, and train with the collected custom data. Pretrained models are used to ease the job of annotation. Through inference and post-processing of the model results, cell bounding boxes are generated. Leveraging these bounding boxes, we can align the output of Google Document AI with the specific document, facilitating accurate extraction of desired results. This custom solution offers a robust method for efficiently extracting table data from documents with diverse formats and designs. The results and performance evaluation proves that the method proposed is competent in real time.","10th IEEE International Conference on Electronics, Computing and Communication Technologies (IEEE CONECCT), Indian Inst Sci, Bangalore, INDIA, JUL 12-14, 2024",10.1109/CONECCT62155.2024.10677310,Document digitization; Table data extraction; Object detection; Custom solution; Document AI,NA,,NA,NA,a hybrid approach for table information extraction combining google document ai with custom object detection models 10th international conference on electronics computing and communication technologies conecct 2024
rayyan-322867074,A semantic approach to extractive multi-document summarization: Applying sentence expansion for tuning of conceptual densities,2020,11,,INFORMATION PROCESSING \& MANAGEMENT,0306-4573,57,6,,"Bidoki, Mohammad and Moosavi, Mohammad R. and Fakhrahmad, Mostafa",,English,ELSEVIER SCI LTD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Today, due to a vast amount of textual data, automated extractive text summarization is one of the most common and practical techniques for organizing information. Extractive summarization selects the most appropriate sentences from the text and provide a representative summary. The sentences, as individual textual units, usually are too short for major text processing techniques to provide appropriate performance. Hence, it seems vital to bridge the gap between short text units and conventional text processing methods. In this study, we propose a semantic method for implementing an extractive multi-document summarizer system by using a combination of statistical, machine learning based, and graphbased methods. It is a language-independent and unsupervised system. The proposed framework learns the semantic representation of words from a set of given documents via word2vec method. It expands each sentence through an innovative method with the most informative and the least redundant words related to the main topic of sentence. Sentence expansion implicitly performs word sense disambiguation and tunes the conceptual densities towards the central topic of each sentence. Then, it estimates the importance of sentences by using the graph representation of the documents. To identify the most important topics of the documents, we propose an inventive clustering approach. It autonomously determines the number of clusters and their initial centroids, and clusters sentences accordingly. The system selects the best sentences from appropriate clusters for the final summary with respect to information salience, minimum redundancy, and adequate coverage. A set of extensive experiments on DUC2002 and DUC2006 datasets was conducted for investigating the proposed scheme. Experimental results showed that the proposed sentence expansion algorithm and clustering approach could considerably enhance the performance of the summarization system. Also, comparative experiments demonstrated that the proposed framework outperforms most of the state-of-the-art summarizer systems and can impressively assist the task of extractive text summarization.",,10.1016/j.ipm.2020.102341,Multi-document Extractive Summarization; Sentence Expansion; Conceptual Density Tuning; Word Embe...,NA,,NA,NA,a semantic approach to extractive multidocument summarization applying sentence expansion for tuning of conceptual densities
rayyan-322867075,"Enhancing Target Document Search in CopyCatch: A Focus on Thai and English document - 2023 18TH INTERNATIONAL JOINT SYMPOSIUM ON ARTIFICIAL INTELLIGENCE AND NATURAL LANGUAGE PROCESSING, ISAI-NLP",2023,NA,,,2831-4557,NA,NA,,"Klaithin, Supon and Kasuriya, Sawit",,English,IEEE,"345 E 47TH ST, NEW YORK, NY 10017 USA","CopyCatch, is an automatic software designed to detect plagiarism in electronic documents written in both Thai and English. It consists of two main components: Target Document Search and Document Comparison and Similarity Calculation. The Target Document Search is an important step in identifying a list of target documents from the document corpus that are expected to have content similar to the document being examined. In this paper, we propose a novel approach to building the document corpus and comparing input documents with target documents by focusing on Thai vowels and English alphabets. The comparison process involves controlling three variables: passage size, window size, overlap of 3-gram chunks, and the frequency matching of 3-gram chunk in the document corpus. We found that setting the passage size to 10,000 characters, using a window size and overlap of 10:5 for 3-gram chunk, and applying a frequency matching condition of 1 had a substantial impact on the accuracy and number of files identified as similar.","18th International Joint Symposium on Artificial Intelligence and Natural Language Processing (ISAI-NLP) / 4th International Conference on Artificial Intelligence and Internet of Things (AIoT), Kasetsart Univ, Bangkok, THAILAND, NOV 27-29, 2023",10.1109/iSAI-NLP60301.2023.10354947,plagiarism; document search; similarity; target document; document corpus,NA,,NA,NA,enhancing target document search in copycatch a focus on thai and english document 2023 18th international joint symposium on artificial intelligence and natural language processing isainlp
rayyan-322867077,"A heuristic approach for recognizing a document's language used for the Internet search engine GETESS - 11TH INTERNATIONAL WORKSHOP ON DATABASE AND EXPERT SYSTEMS APPLICATION, PROCEEDINGS",2000,NA,,,,NA,NA,133-137,"Düsterhöft, A and Gröticke, S",,English,IEEE COMPUTER SOC,"10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1264 USA","In this paper we illustrate how Internet documents can be automatically analyzed in order to identify, the document's language. This language knowledge is then used for the Internet search engine, GETESS. The aim of the language-classification heuristics is to ensure that documents with the same content, but different languages (e.g., in German and English), will not simultaneously presented to the user as search results. The GETESS search engine only provides the results in the language relevant to the user: Consequently, the search-result set is narrower and more appropriately fits the needs of the user.","11th International Workshop on Database and Expert Systems Applications, LONDON, ENGLAND, SEP 04-08, 2000",10.1109/DEXA.2000.875016,,NA,,NA,NA,a heuristic approach for recognizing a documents language used for the internet search engine getess 11th international workshop on database and expert systems application proceedings
rayyan-322867078,Check It Before You Wreck It: A Guide to STAR-ML for Screening Machine Learning Reporting in Research,2023,NA,,IEEE ACCESS,2169-3536,11,NA,101567-101579,"Koh, Ryan G. L. and Khan, Md Asif and Rashidiani, Sajjad and Hassan, Samah and Tucci, Victoria and Liu, Theodore and Nesovic, Karlo and Kumbhare, Dinesh and Doyle, Thomas E.",,English,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,"445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Machine learning (ML) is a technique that learns to detect patterns and trends in data. However, the quality of reporting ML in research is often suboptimal, leading to inaccurate conclusions and hindering progress in the field, especially if disseminated in literature reviews that provide researchers with an overview of a field, current knowledge gaps, and future directions. While various tools are available to assess the quality and risk-of-bias of studies, there is currently no generalized tool for assessing the reporting quality of ML in the literature. To address this, this study presents a new screening tool called STAR-ML (Screening Tool for Assessing Reporting of Machine Learning), accompanied by a guide to using it. A pilot scoping review looking at ML in chronic pain was used to investigate the tool. The time it took to screen papers and how the selection of the threshold affected the papers included were explored. The tool provides researchers with a reliable and systematic way to evaluate the quality of reporting of ML studies and to make informed decisions about the inclusion of studies in scoping or systematic reviews. In addition, this study provides recommendations for authors on how to choose the threshold for inclusion and use the tool proficiently. Lastly, the STAR-ML tool can serve as a checklist for researchers seeking to develop or implement ML techniques effectively.",,10.1109/ACCESS.2023.3316019,Checklist; literature review; machine learning; quality scoring; reporting assessment; research m...,NA,,NA,NA,check it before you wreck it a guide to starml for screening machine learning reporting in research
rayyan-322867079,"An Approach to Generate Topic Similar Document by Seed Extraction-based SeqGAN Training for Bait Document - 2018 IEEE THIRD INTERNATIONAL CONFERENCE ON DATA SCIENCE IN CYBERSPACE, DSC",2018,NA,,,,NA,NA,798-805,"Pang, Shuanshuan and Niu, Wenjia and Liu, Jiqiang and Xiang, Yingxiao and Wang, Yingdi",,English,IEEE COMPUTER SOC,"10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1264 USA","In recent years, topic similar document generation has drawn more and more attention in both academia and industry. Especially, bait document generation is very important for security. For more-like and fast bait document generation, we proposed the topic similar document generation model based on SeqGAN model (TSDG-SeqGAN). In the training phrase, we used jieba word segmentation tool for training text to greatly reduce the training time. In the generation phrase, we extract keywords and key sentence from the subject document as seeds, and then enter the seeds into the trained generation network. Next, we get keyword-based documents and documents based on key sentences from generation network. Finally, we output documents that are most similar to the subject document as the final result. Experiments show the effectiveness of our model.","3rd International Conference on Data Science in Cyberspace-DSC, Guangzhou, PEOPLES R CHINA, JUN 18-21, 2018",10.1109/DSC.2018.00129,topic similar document generation; SeqGAN; keywords; key sentence; seeds; generation network; bai...,NA,,NA,NA,an approach to generate topic similar document by seed extractionbased seqgan training for bait document 2018 ieee third international conference on data science in cyberspace dsc
rayyan-322867080,"Semi-automatic Data Enhancement for Document-Level Relation Extraction with Distant Supervision from Large Language Models - 2023 CONFERENCE ON EMPIRICAL METHODS IN NATURAL LANGUAGE PROCESSING, EMNLP 2023",2023,NA,,,,NA,NA,5495-5505,"Li, Junpeng and Jia, Zixia and Zheng, Zilong",,English,ASSOC COMPUTATIONAL LINGUISTICS-ACL,"209 N EIGHTH STREET, STROUDSBURG, PA 18360 USA","Document-level Relation Extraction (DocRE), which aims to extract relations from a long context, is a critical challenge in achieving fine-grained structural comprehension and generating interpretable document representations. Inspired by recent advances in in-context learning capabilities emergent from large language models (LLMs), such as ChatGPT, we aim to design an automated annotation method for DocRE with minimum human effort. Unfortunately, vanilla in-context learning is infeasible for document-level Relation Extraction (RE) due to the plenty of predefined fine-grained relation types and the uncontrolled generations of LLMs. To tackle this issue, we propose a method integrating a Large Language Model (LLM) and a natural language inference (NLI) module to generate relation triples, thereby augmenting document-level relation datasets. We demonstrate the effectiveness of our approach by introducing an enhanced dataset known as DocGNRE, which excels in re-annotating numerous long-tail relation types. We are confident that our method holds the potential for broader applications in domain-specific relation type definitions and offers tangible benefits in advancing generalized language semantic comprehension.","Conference on Empirical Methods in Natural Language Processing (EMNLP), Singapore, SINGAPORE, DEC 06-10, 2023",,,NA,,NA,NA,semiautomatic data enhancement for documentlevel relation extraction with distant supervision from large language models 2023 conference on empirical methods in natural language processing emnlp 2023
rayyan-322867081,"Document-Level Relation Extraction with Distance-Dependent Bias Network and Neighbors Enhanced Loss - ADVANCES IN INFORMATION RETRIEVAL, ECIR 2023, PT I",2023,NA,,,0302-9743,13980,NA,605-621,"Liang, Hao and Zhou, Qifeng",,English,SPRINGER INTERNATIONAL PUBLISHING AG,"GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND","Document-level relation extraction (DocRE), in contrast to sentence-level, requires additional context to be considered. Recent studies, when extracting contextual information about entities, treat information about the whole document equally, which inevitably suffers from irrelevant information. This has been demonstrated to make the model not robust: it predicts correctly when an entire document is fed but errs when non-evidence sentences are removed. In this work, we propose three novel components to improve the robustness of the model by selectively considering the context of the entities. Firstly, we propose a new method for computing the distance between tokens that reduces the distance between evidence sentences and entities. Secondly, we add a distance-dependent bias network to each self-attention building block to exploit the distance information between tokens. Finally, we design an auxiliary loss for entities with higher attention to close tokens in the attention mechanism. Experimental results on three DocRE benchmark datasets show that our model not only outperforms existing models but also has strong robustness.","45th European Conference on Information Retrieval (ECIR), Dublin, IRELAND, APR 02-06, 2023",10.1007/978-3-031-28244-7\_38,Relation extraction; Self attention; Pre-training model,NA,,NA,NA,documentlevel relation extraction with distancedependent bias network and neighbors enhanced loss advances in information retrieval ecir 2023 pt i
rayyan-322867082,Towards information extraction from ISR reports for decision support using a two-stage learning-based approach - OPEN ARCHITECTURE/OPEN BUSINESS MODEL NET-CENTRIC SYSTEMS AND DEFENSE TRANSFORMATION 2019,2019,NA,,,0277-786X,11015,NA,,"Muehlenberg, Dirk and Kuwertz, Achim and Schenkel, Philipp and Mueller, Wilmuth",,English,SPIE-INT SOC OPTICAL ENGINEERING,"1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA","The main challenge of computer linguistics is to represent the meaning of text in a computer model. Statistics based methods with manually created features have been used for more than 30 years with a divide and conquer approach to mark interesting features in free text. Around 2010, deep learning concepts found their way into the text-understanding research community. Deep learning is very attractive and easy to apply but needs massive pools of annotated and high quality data from every target domain, which is generally not available especially for the military domain. When changing the application domain one needs additional or new data to adopt the language models to the new domain. To overcome the everlasting ``data problem{''} we chose a novel two-step approach by first using formal representations of the meaning and then applying a rule-based mapping to the target domain. As an intermediate language representation, we used abstract meaning representation (AMR) and trained a general base model. This base model was then trained with additional data from the intended domains (transfer learning) evaluating the quality of the parser with a stepwise approach in which we measured the parser performance against the amount of training data. This approach answered the question of how much data we need to get the required quality when changing an application domain. The mapping of the meaning representation to the target domain model gave us more control over specifics of the domain, which are not generally representable by a machine learning approach with self-learned feature vectors.","24th Conference on Open Architecture/Open Business Model Net-Centric Systems and Defense Transformation, Baltimore, MD, APR 16-18, 2019",10.1117/12.2518599,text understanding; deep learning; transfer learning; AMR; data sparsity,NA,,NA,NA,towards information extraction from isr reports for decision support using a twostage learningbased approach open architectureopen business model netcentric systems and defense transformation 2019
rayyan-322867083,Enhancing Document-level Event Argument Extraction with Contextual Clues and Role Relevance - FINDINGS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS (ACL 2023),2023,NA,,,,NA,NA,12908-12922,"Liu, Wanlong and Cheng, Shaohuan and Zen, Dingyi and Qu, Hong",,English,ASSOC COMPUTATIONAL LINGUISTICS-ACL,"209 N EIGHTH STREET, STROUDSBURG, PA 18360 USA","Document-level event argument extraction poses new challenges of long input and cross-sentence inference compared to its sentence-level counterpart. However, most prior works focus on capturing the relations between candidate arguments and the event trigger in each event, ignoring two crucial points: a) non-argument contextual clue information; b) the relevance among argument roles. In this paper, we propose a SCPRG (Span-trigger-based Contextual Pooling and latent Role Guidance) model, which contains two novel and effective modules for the above problem. The Span-Trigger-based Contextual Pooling (STCP) adaptively selects and aggregates the information of non-argument clue words based on the context attention weights of specific argument-trigger pairs from pre-trained model. The Role-based Latent Information Guidance (RLIG) module constructs latent role representations, makes them interact through role-interactive encoding to capture semantic relevance, and merges them into candidate arguments. Both STCP and RLIG introduce no more than 1\% new parameters compared with the base model and can be easily applied to other event extraction models, which are compact and transplantable. Experiments on two public datasets show that our SCPRG outperforms previous state-of-the-art methods, with 1.13 F1 and 2.64 F1 improvements on RAMS and WikiEvents respectively. Further analyses illustrate the interpretability of our model.","61st Annual Meeting of the the Association-for-Computational-Linguistics (ACL), Toronto, CANADA, JUL 09-14, 2023",,,NA,,NA,NA,enhancing documentlevel event argument extraction with contextual clues and role relevance findings of the association for computational linguistics acl 2023
rayyan-322867084,Rapid Screening of Stretchable Conductive Elastomer Formulations near the Electrical Percolation Threshold through the Combinatorial Approach,2025,1,,ACS APPLIED POLYMER MATERIALS,2637-6105,7,2,632-640,"Joo, Piljae and Jana, Sadhan C.",,English,AMER CHEMICAL SOC,"1155 16TH ST, NW, WASHINGTON, DC 20036 USA","This paper presents an approach to overcome the current limitations associated with printing low viscosity polymeric materials with architectural freedom via additive manufacturing. The approach is based on a combinatorial library fabrication method that enables efficient optimization of material formulations amenable for additive manufacturing. The proof-of-concept is demonstrated by using a customized direct ink writing system involving two low viscosity polymeric pastes containing conductive filler particles. A static mixer is used to produce a wide range of mass ratios of the pastes from 1:9 to 9:1 of the two pastes to achieve electrically conductive networks. The approach allows for demonstration of rapid experimental characterization of nine different carbon-based stretchable electrode formulations at once and screening of electrical percolation behavior and elongation of the specimens via a high-throughput analysis. The same experimental set up enables experimental characterization of many samples, e.g., up to 100 at once. The study demonstrates the use of a mixed solvent system and pi-pi interactions between the conductive filler particles and the resin for achieving higher elasticity of the conductive pastes and shape stability of printed parts.",,10.1021/acsapm.4c02883,combinatorial library; high-throughput analysis; stretchable electronics; conductive polymer comp...,NA,,NA,NA,rapid screening of stretchable conductive elastomer formulations near the electrical percolation threshold through the combinatorial approach
